역번호,역명,기준일자,이용요일,구분명,총인원수,01시-02시,02시-03시,03시-04시,04시-05시,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,24시-01시
106,대티,2025-01-03,금,하차,3944,0,0,0,4,15,91,101,266,134,157,194,195,228,281,338,336,343,474,252,156,153,125,68,33
106,대티,2025-01-04,토,승차,2971,1,0,0,14,68,86,151,204,249,218,275,292,266,242,178,179,188,128,96,58,39,22,14,3
106,대티,2025-01-04,토,하차,2907,1,0,0,6,11,56,57,70,78,107,129,196,256,201,230,310,281,245,169,172,131,109,54,38
106,대티,2025-01-05,일,승차,2114,0,0,0,3,51,53,82,128,196,206,193,222,201,179,143,134,114,91,49,31,13,14,8,3
106,대티,2025-01-05,일,하차,2177,0,0,0,2,6,45,37,57,101,115,95,111,163,157,226,231,225,202,120,74,95,70,32,13
106,대티,2025-01-06,월,승차,4106,0,0,0,10,76,169,363,598,320,282,258,314,319,353,232,224,230,165,63,60,36,25,6,3
106,대티,2025-01-06,월,하차,4109,0,0,0,1,9,62,102,283,146,226,250,295,264,246,326,338,352,476,265,150,127,123,50,18
106,대티,2025-01-07,화,승차,4164,0,0,0,12,68,170,360,574,316,335,301,274,308,306,276,242,224,199,72,44,32,31,12,8
106,대티,2025-01-07,화,하차,4202,0,0,0,3,12,86,116,286,190,196,211,266,266,269,341,330,378,486,258,185,139,111,50,23
106,대티,2025-01-08,수,승차,3961,0,0,0,16,73,155,363,554,343,253,272,279,292,302,210,228,209,166,87,70,45,32,11,1
106,대티,2025-01-08,수,하차,3991,0,0,0,7,12,73,102,241,146,202,188,261,250,283,330,305,350,476,237,156,161,123,68,20
106,대티,2025-01-09,목,승차,3865,0,0,0,11,63,161,334,533,282,241,289,325,375,237,255,200,220,146,73,54,33,13,11,9
106,대티,2025-01-09,목,하차,3752,0,0,0,4,13,63,91,257,174,183,178,242,224,213,273,324,351,440,237,169,132,112,44,28
106,대티,2025-01-10,금,승차,3529,1,0,0,3,60,151,320,507,302,208,213,229,249,188,227,220,238,188,80,55,42,36,9,3
106,대티,2025-01-10,금,하차,3455,0,3,0,1,8,60,73,170,117,140,150,240,201,225,267,296,312,420,240,162,148,121,63,38
106,대티,2025-01-11,토,승차,2784,0,0,0,5,65,73,140,186,238,241,298,270,226,168,159,224,173,120,57,47,42,31,14,7
106,대티,2025-01-11,토,하차,2665,0,3,0,2,9,56,50,61,72,104,143,153,227,234,230,231,263,218,162,156,117,85,63,26
106,대티,2025-01-12,일,승차,2232,1,0,0,7,46,68,78,127,174,211,215,219,239,182,172,146,120,91,45,33,25,25,4,4
106,대티,2025-01-12,일,하차,2210,1,0,0,4,6,38,42,39,69,123,103,131,167,173,231,230,225,161,150,94,91,74,34,24
106,대티,2025-01-13,월,승차,4152,0,0,0,7,85,154,353,586,375,303,320,280,300,348,272,221,215,150,64,42,41,26,8,2
106,대티,2025-01-13,월,하차,4233,0,0,0,2,12,70,111,303,221,228,246,311,271,262,287,356,347,538,251,139,120,106,38,14
